,ANO_OCORRENCIA,MES_OCORRENCIA,UF,MUNICIPIO,ESPECIE_ARMA,MARCA_ARMA,CALIBRE_ARMA,TIPO_OCORRENCIA,MAIS_1000_MIL_HAB,TOTAL,outlier
343,2024,1,RS,CACHOEIRINHA                       ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.380 ACP                                          ,Apreensão de Arma de Fogo                                                 ,S,2,False
344,2024,1,RS,CACHOEIRINHA                       ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9 mm                                              ,Apreensão de Arma de Fogo                                                 ,S,1,False
345,2024,1,RS,CAMAQUÃ                            ,Espingarda                                        ,BOITO (E.R. AMANTINO & CIA)                                           ,12                                                ,Apreensão de Arma de Fogo                                                 ,N,1,False
346,2024,1,RS,CAMAQUÃ                            ,Espingarda                                        ,BOITO (E.R. AMANTINO & CIA)                                           ,36                                                ,Furto de Arma de Fogo                                                     ,N,1,False
347,2024,1,RS,CAMAQUÃ                            ,Revolver                                          ,ROSSI (AMADEO ROSSI S.A.)                                             ,.38                                               ,Apreensão de Arma de Fogo                                                 ,N,1,False
348,2024,1,RS,CAMAQUÃ                            ,Revolver                                          ,ROSSI (AMADEO ROSSI S.A.)                                             ,.38                                               ,Furto de Arma de Fogo                                                     ,N,1,False
349,2024,1,RS,CAMAQUÃ                            ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.38                                               ,Apreensão de Arma de Fogo                                                 ,N,1,False
350,2024,1,RS,CAMBARÁ DO SUL                     ,Rifle                                             ,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ,.22 LR                                            ,Apostilada no Exercito                                                    ,N,1,False
351,2024,1,RS,CAMPINA DAS MISSÕES                ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9 mm                                              ,Apreensão de Arma de Fogo                                                 ,N,1,False
352,2024,1,RS,CANDELÁRIA                         ,Revolver                                          ,ROSSI (AMADEO ROSSI S.A.)                                             ,.38                                               ,Apreensão de Arma de Fogo                                                 ,N,1,False
353,2024,1,RS,CANDELÁRIA                         ,Revolver                                          ,ROSSI (AMADEO ROSSI S.A.)                                             ,.38                                               ,Furto de Arma de Fogo                                                     ,N,1,False
354,2024,1,RS,CANELA                             ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9 mm                                              ,Furto de Arma de Fogo                                                     ,N,1,False
355,2024,1,RS,CANGUÇU                            ,Espingarda                                        ,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ,28                                                ,Furto de Arma de Fogo                                                     ,N,1,False
356,2024,1,RS,CANOAS                             ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.380                                              ,Recuperação de Arma de Fogo                                               ,S,1,False
357,2024,1,RS,CANOAS                             ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.32                                               ,Furto de Arma de Fogo                                                     ,S,1,False
358,2024,1,RS,CAPÃO DA CANOA                     ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.380                                              ,Extravio/Perda de Arma de Fogo                                            ,N,1,False
359,2024,1,RS,CARAZINHO                          ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.380                                              ,Extravio/Perda de Arma de Fogo                                            ,N,1,False
360,2024,1,RS,CARLOS BARBOSA                     ,Espingarda                                        ,BOITO (E.R. AMANTINO & CIA)                                           ,12                                                ,Furto de Arma de Fogo                                                     ,N,1,False
361,2024,1,RS,CARLOS BARBOSA                     ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.38                                               ,Campanha do Desarmamento                                                  ,N,1,False
362,2024,1,RS,CAXIAS DO SUL                      ,Espingarda                                        ,BOITO (E.R. AMANTINO & CIA)                                           ,36                                                ,Extravio/Perda de Arma de Fogo                                            ,S,1,False
363,2024,1,RS,CAXIAS DO SUL                      ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.40 S&W                                           ,Apreensão de Arma de Fogo                                                 ,S,1,False
364,2024,1,RS,CAXIAS DO SUL                      ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9 mm                                              ,Apreensão de Arma de Fogo                                                 ,S,1,False
365,2024,1,RS,CAXIAS DO SUL                      ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.32                                               ,Apreensão de Arma de Fogo                                                 ,S,1,False
366,2024,1,RS,CAXIAS DO SUL                      ,Rifle                                             ,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ,.22 LR                                            ,Apreensão de Arma de Fogo                                                 ,S,1,False
367,2024,1,RS,COLORADO                           ,Espingarda                                        ,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ,20                                                ,Furto de Arma de Fogo                                                     ,N,1,False
368,2024,1,RS,COTIPORÃ                           ,Espingarda                                        ,BOITO (E.R. AMANTINO & CIA)                                           ,.32                                               ,Apreensão de Arma de Fogo                                                 ,N,1,False
369,2024,1,RS,CRUZ ALTA                          ,Revolver                                          ,ROSSI (AMADEO ROSSI S.A.)                                             ,.38                                               ,Apreensão de Arma de Fogo                                                 ,N,1,False
370,2024,1,RS,CRUZ ALTA                          ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.32                                               ,Furto de Arma de Fogo                                                     ,N,1,False
371,2024,1,RS,CRUZ ALTA                          ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.38                                               ,Apreensão de Arma de Fogo                                                 ,N,1,False
372,2024,1,RS,DOM FELICIANO                      ,Espingarda                                        ,BOITO (E.R. AMANTINO & CIA)                                           ,20                                                ,Furto de Arma de Fogo                                                     ,N,1,False
373,2024,1,RS,DOM PEDRITO                        ,Revolver                                          ,ROSSI (AMADEO ROSSI S.A.)                                             ,.32                                               ,Apreensão de Arma de Fogo                                                 ,N,1,False
374,2024,1,RS,ELDORADO DO SUL                    ,Revolver                                          ,ROSSI (AMADEO ROSSI S.A.)                                             ,.38                                               ,Apreensão de Arma de Fogo                                                 ,N,1,False
375,2024,1,RS,ENCRUZILHADA DO SUL                ,Espingarda                                        ,BOITO (E.R. AMANTINO & CIA)                                           ,12                                                ,Apreensão de Arma de Fogo                                                 ,N,1,False
376,2024,1,RS,ENCRUZILHADA DO SUL                ,Espingarda                                        ,ROSSI (AMADEO ROSSI S.A.)                                             ,20                                                ,Furto de Arma de Fogo                                                     ,N,1,False
377,2024,1,RS,ENCRUZILHADA DO SUL                ,Rifle                                             ,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ,.17                                               ,Apreensão de Arma de Fogo                                                 ,N,1,False
378,2024,1,RS,ERECHIM                            ,Carabina                                          ,ROSSI (AMADEO ROSSI S.A.)                                             ,.38                                               ,Apreensão de Arma de Fogo                                                 ,S,1,False
379,2024,1,RS,ERECHIM                            ,Carabina                                          ,ROSSI (AMADEO ROSSI S.A.)                                             ,.38                                               ,Extravio/Perda de Arma de Fogo                                            ,S,1,False
380,2024,1,RS,ERECHIM                            ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9 mm                                              ,Apreensão de Arma de Fogo                                                 ,S,2,False
381,2024,1,RS,ERECHIM                            ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.38                                               ,Extravio/Perda de Arma de Fogo                                            ,S,1,False
382,2024,1,RS,ESTEIO                             ,Carabina                                          ,TAURUS ARMAS S.A.                                                     ,9 mm                                              ,Furto de Arma de Fogo                                                     ,N,1,False
383,2024,1,RS,ESTEIO                             ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.40 S&W                                           ,Furto de Arma de Fogo                                                     ,N,1,False
384,2024,1,RS,ESTEIO                             ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9 mm                                              ,Furto de Arma de Fogo                                                     ,N,2,False
385,2024,1,RS,FARROUPILHA                        ,Revolver                                          ,ROSSI (AMADEO ROSSI S.A.)                                             ,.32                                               ,Apreensão de Arma de Fogo                                                 ,N,1,False
386,2024,1,RS,FELIZ                              ,Espingarda                                        ,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ,28                                                ,Apreensão de Arma de Fogo                                                 ,N,1,False
387,2024,1,RS,FLORIANO PEIXOTO                   ,Espingarda                                        ,BOITO (E.R. AMANTINO & CIA)                                           ,12                                                ,Apreensão de Arma de Fogo                                                 ,N,1,False
388,2024,1,RS,FREDERICO WESTPHALEN               ,Revolver                                          ,ROSSI (AMADEO ROSSI S.A.)                                             ,.38                                               ,Apreensão de Arma de Fogo                                                 ,N,1,False
389,2024,1,RS,GARIBALDI                          ,Revolver                                          ,ROSSI (AMADEO ROSSI S.A.)                                             ,.32                                               ,Campanha do Desarmamento                                                  ,N,1,False
390,2024,1,RS,GETÚLIO VARGAS                     ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.40 S&W                                           ,Furto de Arma de Fogo                                                     ,N,1,False
391,2024,1,RS,GRAVATAÍ                           ,Espingarda                                        ,BOITO (E.R. AMANTINO & CIA)                                           ,20                                                ,Recuperação de Arma de Fogo                                               ,S,1,False
392,2024,1,RS,GRAVATAÍ                           ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.38                                               ,Recuperação de Arma de Fogo                                               ,S,1,False
393,2024,1,RS,GUAPORÉ                            ,Espingarda                                        ,BOITO (E.R. AMANTINO & CIA)                                           ,12                                                ,Furto de Arma de Fogo                                                     ,N,1,False
394,2024,1,RS,GUAPORÉ                            ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9 mm                                              ,Furto de Arma de Fogo                                                     ,N,1,False
395,2024,1,RS,HORIZONTINA                        ,Espingarda                                        ,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ,12                                                ,Apreensão de Arma de Fogo                                                 ,N,1,False
396,2024,1,RS,HORIZONTINA                        ,Rifle                                             ,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ,.22 LR                                            ,Furto de Arma de Fogo                                                     ,N,1,False
397,2024,1,RS,IBIRAPUITÃ                         ,Revolver                                          ,ROSSI (AMADEO ROSSI S.A.)                                             ,.38                                               ,Extravio/Perda de Arma de Fogo                                            ,N,1,False
398,2024,1,RS,IGREJINHA                          ,Rifle                                             ,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ,.22 LR                                            ,Apreensão de Arma de Fogo                                                 ,N,1,False
399,2024,1,RS,IJUÍ                               ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9 mm                                              ,Apreensão de Arma de Fogo                                                 ,N,1,False
400,2024,1,RS,IJUÍ                               ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.38                                               ,Campanha do Desarmamento                                                  ,N,2,False
401,2024,1,RS,IJUÍ                               ,Rifle                                             ,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ,.22 LR                                            ,Apreensão de Arma de Fogo                                                 ,N,1,False
402,2024,1,RS,IPÊ                                ,Espingarda                                        ,BOITO (E.R. AMANTINO & CIA)                                           ,12                                                ,Roubo de Arma de Fogo                                                     ,N,1,False
403,2024,1,RS,ITAARA                             ,Espingarda                                        ,BOITO (E.R. AMANTINO & CIA)                                           ,28                                                ,Furto de Arma de Fogo                                                     ,N,2,False
404,2024,1,RS,ITAARA                             ,Pistola                                           ,GLOCK GMBH (ÁUSTRIA)                                                  ,.380                                              ,Recuperação de Arma de Fogo                                               ,N,1,False
405,2024,1,RS,LAJEADO                            ,Espingarda                                        ,BOITO (E.R. AMANTINO & CIA)                                           ,12                                                ,Apreensão de Arma de Fogo                                                 ,N,1,False
406,2024,1,RS,LAJEADO                            ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9 mm                                              ,Extravio/Perda de Arma de Fogo                                            ,N,1,False
407,2024,1,RS,MACHADINHO                         ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.380                                              ,Apreensão de Arma de Fogo                                                 ,N,1,False
408,2024,1,RS,MAQUINÉ                            ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.380                                              ,Apreensão de Arma de Fogo                                                 ,N,1,False
409,2024,1,RS,MAQUINÉ                            ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.380                                              ,Furto de Arma de Fogo                                                     ,N,1,False
410,2024,1,RS,MARAU                              ,Espingarda                                        ,BOITO (E.R. AMANTINO & CIA)                                           ,12                                                ,Apreensão de Arma de Fogo                                                 ,N,1,False
411,2024,1,RS,MARCELINO RAMOS                    ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.32                                               ,Furto de Arma de Fogo                                                     ,N,1,False
412,2024,1,RS,MATA                               ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.32                                               ,Furto de Arma de Fogo                                                     ,N,1,False
413,2024,1,RS,MATO CASTELHANO                    ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.38                                               ,Recuperação de Arma de Fogo                                               ,N,1,False
414,2024,1,RS,MATO CASTELHANO                    ,Rifle                                             ,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ,.22 LR                                            ,Apreensão de Arma de Fogo                                                 ,N,1,False
415,2024,1,RS,MONTENEGRO                         ,Revolver                                          ,COLT                                                                  ,.38                                               ,Arrecadação                                                               ,N,1,False
416,2024,1,RS,NOVA SANTA RITA                    ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9 mm                                              ,Apreensão de Arma de Fogo                                                 ,N,1,False
417,2024,1,RS,NOVO HAMBURGO                      ,Carabina                                          ,ROSSI (AMADEO ROSSI S.A.)                                             ,.357 Mag                                          ,Apreensão de Arma de Fogo                                                 ,S,1,False
418,2024,1,RS,NOVO HAMBURGO                      ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.380 ACP                                          ,Furto de Arma de Fogo                                                     ,S,1,False
419,2024,1,RS,NOVO HAMBURGO                      ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9 mm                                              ,Apreensão de Arma de Fogo                                                 ,S,1,False
420,2024,1,RS,NOVO MACHADO                       ,Rifle                                             ,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ,.22 LR                                            ,Campanha do Desarmamento                                                  ,N,1,False
421,2024,1,RS,OSÓRIO                             ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9 mm                                              ,Furto de Arma de Fogo                                                     ,N,1,False
422,2024,1,RS,PALMEIRA DAS MISSÕES               ,Espingarda                                        ,BOITO (E.R. AMANTINO & CIA)                                           ,28                                                ,Furto de Arma de Fogo                                                     ,N,1,False
423,2024,1,RS,PALMEIRA DAS MISSÕES               ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9 mm                                              ,Extravio/Perda de Arma de Fogo                                            ,N,1,False
424,2024,1,RS,PALMITINHO                         ,Espingarda                                        ,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ,28                                                ,Extravio/Perda de Arma de Fogo                                            ,N,1,False
425,2024,1,RS,PARAÍ                              ,Rifle                                             ,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ,.22 LR                                            ,Apreensão de Arma de Fogo                                                 ,N,2,False
426,2024,1,RS,PAROBÉ                             ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.380 ACP                                          ,Apreensão de Arma de Fogo                                                 ,N,1,False
427,2024,1,RS,PAROBÉ                             ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9 mm                                              ,Apreensão de Arma de Fogo                                                 ,N,1,False
428,2024,1,RS,PAROBÉ                             ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.38                                               ,Apreensão de Arma de Fogo                                                 ,N,1,False
429,2024,1,RS,PASSO FUNDO                        ,Espingarda                                        ,BOITO (E.R. AMANTINO & CIA)                                           ,12                                                ,Roubo de Arma de Fogo                                                     ,S,1,False
430,2024,1,RS,PASSO FUNDO                        ,Pistola                                           ,IMBEL                                                                 ,.380                                              ,Apreensão de Arma de Fogo                                                 ,S,1,False
431,2024,1,RS,PASSO FUNDO                        ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.380                                              ,Furto de Arma de Fogo                                                     ,S,1,False
432,2024,1,RS,PASSO FUNDO                        ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.380 ACP                                          ,Furto de Arma de Fogo                                                     ,S,1,False
433,2024,1,RS,PASSO FUNDO                        ,Revolver                                          ,ROSSI (AMADEO ROSSI S.A.)                                             ,.38                                               ,Furto de Arma de Fogo                                                     ,S,1,False
434,2024,1,RS,PASSO FUNDO                        ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.38                                               ,Campanha do Desarmamento                                                  ,S,1,False
435,2024,1,RS,PEDRO OSÓRIO                       ,Espingarda                                        ,ROSSI (AMADEO ROSSI S.A.)                                             ,28                                                ,Apreensão de Arma de Fogo                                                 ,N,1,False
436,2024,1,RS,PELOTAS                            ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.380                                              ,Apreensão de Arma de Fogo                                                 ,S,1,False
437,2024,1,RS,PELOTAS                            ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.32                                               ,Campanha do Desarmamento                                                  ,S,1,False
438,2024,1,RS,PELOTAS                            ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.38                                               ,Apreensão de Arma de Fogo                                                 ,S,1,False
439,2024,1,RS,PORTO ALEGRE                       ,Espingarda                                        ,BOITO (E.R. AMANTINO & CIA)                                           ,12                                                ,Apreensão de Arma de Fogo                                                 ,S,1,False
440,2024,1,RS,PORTO ALEGRE                       ,Espingarda                                        ,BOITO (E.R. AMANTINO & CIA)                                           ,12                                                ,Arrecadação                                                               ,S,1,False
441,2024,1,RS,PORTO ALEGRE                       ,Espingarda                                        ,BSA (BIRMINGHAN SMALL ARMS)                                           ,.22 LR                                            ,Campanha do Desarmamento                                                  ,S,1,False
442,2024,1,RS,PORTO ALEGRE                       ,Espingarda                                        ,REMINGTON (REMINGTON ARMS COMPANY)                                    ,12                                                ,Apreensão de Arma de Fogo                                                 ,S,1,False
443,2024,1,RS,PORTO ALEGRE                       ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.380                                              ,Furto de Arma de Fogo                                                     ,S,1,False
444,2024,1,RS,PORTO ALEGRE                       ,Revolver                                          ,ROSSI (AMADEO ROSSI S.A.)                                             ,.38                                               ,Apreensão de Arma de Fogo                                                 ,S,2,False
445,2024,1,RS,PORTO ALEGRE                       ,Revolver                                          ,ROSSI (AMADEO ROSSI S.A.)                                             ,.38                                               ,Campanha do Desarmamento                                                  ,S,2,False
446,2024,1,RS,PORTO ALEGRE                       ,Revolver                                          ,ROSSI (AMADEO ROSSI S.A.)                                             ,.38                                               ,Extravio/Perda de Arma de Fogo                                            ,S,1,False
447,2024,1,RS,PORTO ALEGRE                       ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.32                                               ,Campanha do Desarmamento                                                  ,S,4,False
448,2024,1,RS,PORTO ALEGRE                       ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.38                                               ,Campanha do Desarmamento                                                  ,S,4,False
449,2024,1,RS,PORTO ALEGRE                       ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.38 SPL                                           ,Campanha do Desarmamento                                                  ,S,1,False
450,2024,1,RS,RIO GRANDE                         ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9 mm                                              ,Furto de Arma de Fogo                                                     ,S,1,False
451,2024,1,RS,RIO PARDO                          ,Espingarda                                        ,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ,28                                                ,Apreensão de Arma de Fogo                                                 ,N,1,False
452,2024,1,RS,RIO PARDO                          ,Rifle                                             ,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ,.22 LR                                            ,Furto de Arma de Fogo                                                     ,N,1,False
453,2024,1,RS,ROSÁRIO DO SUL                     ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.32                                               ,Campanha do Desarmamento                                                  ,N,1,False
454,2024,1,RS,SALTO DO JACUÍ                     ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.38                                               ,Furto de Arma de Fogo                                                     ,N,1,False
455,2024,1,RS,SANTA CRUZ DO SUL                  ,Espingarda                                        ,BOITO (E.R. AMANTINO & CIA)                                           ,12                                                ,Apreensão de Arma de Fogo                                                 ,S,1,False
456,2024,1,RS,SANTA CRUZ DO SUL                  ,Espingarda                                        ,BOITO (E.R. AMANTINO & CIA)                                           ,20                                                ,Apreensão de Arma de Fogo                                                 ,S,1,False
457,2024,1,RS,SANTA MARIA                        ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.380                                              ,Apreensão de Arma de Fogo                                                 ,S,1,False
458,2024,1,RS,SANTA MARIA                        ,Revolver                                          ,SMITH & WESSON                                                        ,.32                                               ,Campanha do Desarmamento                                                  ,S,1,False
459,2024,1,RS,SANTA ROSA                         ,Espingarda                                        ,BOITO (E.R. AMANTINO & CIA)                                           ,16                                                ,Extravio/Perda de Arma de Fogo                                            ,N,1,False
460,2024,1,RS,SANTA ROSA                         ,Rifle                                             ,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ,.22 LR                                            ,Furto de Arma de Fogo                                                     ,N,1,False
461,2024,1,RS,SANTA VITÓRIA DO PALMAR            ,Espingarda                                        ,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ,24                                                ,Apreensão de Arma de Fogo                                                 ,N,1,False
462,2024,1,RS,SANTO ANTÔNIO DA PATRULHA          ,Espingarda                                        ,SAUER (J.P. SAUER & SOHN)                                             ,12                                                ,Extravio/Perda de Arma de Fogo                                            ,N,1,False
463,2024,1,RS,SANTO ANTÔNIO DA PATRULHA          ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.380                                              ,Apreensão de Arma de Fogo                                                 ,N,1,False
464,2024,1,RS,SANTO ANTÔNIO DO PALMA             ,Espingarda                                        ,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ,36                                                ,Apreensão de Arma de Fogo                                                 ,N,1,False
465,2024,1,RS,SANTO AUGUSTO                      ,Espingarda                                        ,ROSSI (AMADEO ROSSI S.A.)                                             ,28                                                ,Furto de Arma de Fogo                                                     ,N,1,False
466,2024,1,RS,SANTO ÂNGELO                       ,Espingarda                                        ,BOITO (E.R. AMANTINO & CIA)                                           ,20                                                ,Furto de Arma de Fogo                                                     ,N,1,False
467,2024,1,RS,SANTO ÂNGELO                       ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.357 Mag                                          ,Apreensão de Arma de Fogo                                                 ,N,1,False
468,2024,1,RS,SAPIRANGA                          ,Revolver                                          ,ROSSI (AMADEO ROSSI S.A.)                                             ,.38                                               ,Furto de Arma de Fogo                                                     ,N,1,False
469,2024,1,RS,SAPUCAIA DO SUL                    ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.380                                              ,Arrecadação                                                               ,S,1,False
470,2024,1,RS,SAPUCAIA DO SUL                    ,Revolver                                          ,ROSSI (AMADEO ROSSI S.A.)                                             ,.38                                               ,Apreensão de Arma de Fogo                                                 ,S,1,False
471,2024,1,RS,SAPUCAIA DO SUL                    ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.38                                               ,Apreensão de Arma de Fogo                                                 ,S,1,False
472,2024,1,RS,SELBACH                            ,Espingarda                                        ,BOITO (E.R. AMANTINO & CIA)                                           ,12                                                ,Apreensão de Arma de Fogo                                                 ,N,1,False
473,2024,1,RS,SELBACH                            ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.40 S&W                                           ,Apreensão de Arma de Fogo                                                 ,N,1,False
474,2024,1,RS,SOBRADINHO                         ,Espingarda                                        ,ROSSI (AMADEO ROSSI S.A.)                                             ,36                                                ,Apreensão de Arma de Fogo                                                 ,N,1,False
475,2024,1,RS,SOBRADINHO                         ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.380 ACP                                          ,Apreensão de Arma de Fogo                                                 ,N,1,False
476,2024,1,RS,SOLEDADE                           ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9 mm                                              ,Apreensão de Arma de Fogo                                                 ,N,1,False
477,2024,1,RS,SÃO BORJA                          ,Espingarda                                        ,ROSSI (AMADEO ROSSI S.A.)                                             ,.32                                               ,Apreensão de Arma de Fogo                                                 ,N,1,False
478,2024,1,RS,SÃO BORJA                          ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.380                                              ,Recuperação de Arma de Fogo                                               ,N,1,False
479,2024,1,RS,SÃO BORJA                          ,Revolver                                          ,ROSSI (AMADEO ROSSI S.A.)                                             ,.38                                               ,Apreensão de Arma de Fogo                                                 ,N,1,False
480,2024,1,RS,SÃO BORJA                          ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.38                                               ,Recuperação de Arma de Fogo                                               ,N,1,False
481,2024,1,RS,SÃO FRANCISCO DE ASSIS             ,Espingarda                                        ,ROSSI (AMADEO ROSSI S.A.)                                             ,28                                                ,Furto de Arma de Fogo                                                     ,N,1,False
482,2024,1,RS,SÃO FRANCISCO DE PAULA             ,Rifle                                             ,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ,.22 LR                                            ,Furto de Arma de Fogo                                                     ,N,1,False
483,2024,1,RS,SÃO GABRIEL                        ,Espingarda                                        ,ZBROJOVKA BRNO                                                        ,12                                                ,Campanha do Desarmamento                                                  ,N,1,False
484,2024,1,RS,SÃO GABRIEL                        ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.32                                               ,Apreensão de Arma de Fogo                                                 ,N,1,False
485,2024,1,RS,SÃO LEOPOLDO                       ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.380                                              ,Apreensão de Arma de Fogo                                                 ,S,1,False
486,2024,1,RS,SÃO LEOPOLDO                       ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.380 ACP                                          ,Apreensão de Arma de Fogo                                                 ,S,1,False
487,2024,1,RS,SÃO LEOPOLDO                       ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.38                                               ,Apreensão de Arma de Fogo                                                 ,S,1,False
488,2024,1,RS,SÃO LUIZ GONZAGA                   ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.38                                               ,Apreensão de Arma de Fogo                                                 ,N,1,False
